edge,execution,2023050822,fasta_compute_length/1.0.3-4,error,parameter 'index': an invalid option ('test_id') was selected (valid options: 223,croPor0,12416,hg38Patch6,10694,16700,anabVari_ATCC29413,desuPsyc_LSV54,16203,13947,zonAlb1,pastMult,vicPac1,13885,85,pediPent_ATCC25745,307,420,petMar2,16079,erwiCaro_ATROSEPTICA,myoDav1,rhodRHA1,eulMac1,hetGla2,16393,19543,17375,aerPer1,237,chaVoc1,12475,dm3,bubBub1,mhcRefnoNs19,colLiv1,13217,lawsIntr_PHE_MN1_00,mhcRefnoNs3,hg19,9618,poeFor1,campJeju_81_176,susScr11,ancCey1,333,89,chrPic2,baciAnth_AMES,nomLeu3,deinGeot_DSM11300,21047,17163,alcaBork_SK2,ci2,184,16375,felCat9,methJann1,woliSucc,cytoHutc_ATCC33406,manLeu1,ecoRef4,kirRefV2,coryEffi_YS_314,20371,18965,hg15,17457,caeJap3,12609,20243,13887,galGal4,mhcRefnoNs11,therMari,methVann1,cynSem1,78,mariAqua_VT8,bradJapo,264,neisMeni_MC58_1,sulSol1,20391,chroSale_DSM3043,18797,oviAri4,oviAri3,danRer10,16083,burkViet_G4,burkMall_ATCC23344,ralsSola,13145,19065,17455,dehaEthe_195,rn6,mhcRefnoNs15,xantCamp,porpGing_W83,270,eschColi_EC4115,therTher_HB8,eutHer13,16820,glucOxyd_621H,stapMari1,brucMeli,20241,micMur3,haheChej_KCTC_2396,189,nasLar1,Schizosaccharomyces_pombe_1.1,droSim1,gorGor5,shewW318,droVir1,gavGan0,13643,92,picrTorr1,haemSomn_129PT,mhcRefnoNs2,dasNov3,tupBel1,mariMari_MCS10,salmTyph_TY2,jannCCS1,sacCer1,gramFors_KT0803,afrOth13,16095,bosTau5,hg38Patch9,AgamP3,cavApe1,pteAle1,eleEdw1,mesoFlor_L1,gorGor4,90,ce6,acidCell_11B,equPrz1,359,bisBis1,lauRas13,13642,13884,17237,17477,cotJap2,pteVam1,13001,12521,blocFlor,17459,acinSp_ADP1,18059,13443,oncVol1,droYak3,mculMari1,28921,candCars_RUDDII,apiMel2,conCri1,sebNig1,danRer7,rhodRubr_ATCC11170,droFic2,nitrMult_ATCC25196,falciparum,15604,panTro6,mhcRef,caeSp71,canHg12,criGriChoV2,burkXeno_LB400,bartHens_HOUSTON_1,allMis0,304,19619,caeRem1,13914,hypeButy1,38,259,kirRefV4,mm8,droWil1,Xanthomonas_oryzae_PXO99A,Bombyx_mori_p50T_2.0,388,dp2,16304,metMar1,venter1,ci1,syntFuma_MPOB,tinGut1,nomLeu1,ce4,dm1,Amel_4.5,265,16366,mhcRefnoNs23,15691,eschColi_APEC_O1,rheMac3,82,oryza_sativa_japonica_nipponbare_IRGSP4.0,16871,borrBurg,13067,17153,19943,CHM1,xenTro9,16190,17403,canFamPoodle1,Saccharomyces_cerevisiae_S288C_SGD2010,nitrEuro,repBase1,balAcu1,orieTsut_BORYONG,proCap1,camFer1,Tcas_3.0,baciSubt,16723,13384,17811,xenTro3,droAlb1,12514,musFur1,chloChlo_CAD3,18637,syntAcid_SB,dp4,rhiRox1,66,simHumanMam,moorTher_ATCC39073,59,hg19LggInv,hg16,mhcRefnoNs,99,16297,18963,caeJap4,calMil1,ce2,melInc2,mhcRefnoNs9,cioSav1,hyphNept_ATCC15444,droAna1,77,dirImm1,13378,ce10,rheMac2,saliTrop_CNB_440,16319,sphiAlas_RB2256,haloHalo_SL1,16365,12508,bioGla0,241,19575,shigFlex_2A,vibrChol1,baumCica_HOMALODISCA,12716,wolbEndo_OF_DROSOPHIL,droEle2,carbHydr_Z_2901,rhodSpha_2_4_1,geobMeta_GS15,16146,euaGli13,haloHalo1,Araly1,17729,15762,pyrAer1,13040,heliPylo_HPAG1,16364,plasFalc3D7V12,10877,paraDeni_PD1222,sacCer2,sebRub1,triSui1,28247,64,mm10Patch1,27835,17249,bordBron,danRer6,15756,perManBai1,monDom5,355,arthFB24,siliPome_DSS_3,10697,gorGor1,polaJS66,13291,chlSab2,15757,saccDegr_2_40,mayZeb1,baciHalo,16645,267,calJac1,hg19Patch2,shewLoihPV4,42,myoLuc1,macFas5,homIni20,desuHafn_Y51,Zea_mays_B73_RefGen_v2,327,bosTau7,latCha1,ascSuu1,caldMaqu1,84,franTula_TULARENSIS,repBase0,13920,aquChr1,burkPseu_1106A,10676,arabidopsis,casCan1,otoGar1,hg38Patch7,macEug1,12997,aeroHydr_ATCC7966,turTru2,16351,gliRes13,279,shewFrig,galVar1,leifXyli_XYLI_CTCB0,19087,mhcRefnoNs24,hg17,amaVit1,43,13162,74,Arabidopsis_thaliana_TAIR10,wiggBrev,polyQLWP,Hydra_JCVI,macNem1,myoBra1,sarHar1,leucMese_ATCC8293,aplCal0,rhiFer1,15754,nemVec1,caeRem4,danRer4,neisGono_FA1090_1,archFulg1,tropWhip_TW08_27,therElon,13910,rodEnt13,mm10Patch4,rn4,strePyog_M1_GAS,therPend1,colwPsyc_34H,methSmit1,mm9,13473,allMis1,lactLact,100,eriEur1,12607,13370,eriEur2,jacJac1,neorSenn_MIYAYAMA,15759,18459,caeSp51,28743,266,16791,aplCal1,ce9,droPse3,nomLeu2,hg38Patch3,droBia2,astMex1,25,79,choHof1,19469,xenTro1,chrAsi1,13127,strPur3,13082,oryCun1,cb2,bosTau2,13030,burk383,15755,19259,caeSp111,pyrAby1,18981,taeGut2,panRed1,anoGam3,shewDeni,triCas2,nocaFarc_IFM10152,28505,19519,syntWolf_GOETTINGEN,mesAur1,methLabrZ_1,16062,cacTus1,16184,shewBalt,kirRef,neoSch1,408,301,stePar1,mhcRefnoNs13,methBark1,peloCarb,caeAng2,dechArom_RCB,13649,caldSacc_DSM8903,centromeres1,astCal1,16719,91,sodaGlos_MORSITANS,19485,hapBur1,xenLae2,photProf_SS9,neisMeni_FAM18_1,ambMex2,strPur2,mhcRefnoNs17,19193,ecoRef1,mhcRefnoNs21,droEre2,13655,vibrVuln_YJ016_1,loxAfr3,danRer3,myxoXant_DK_1622,tarSyr2,cb3,13551,dm6,geoFor1,sacCer3,16137,echTel2,saiBol1,orcOrc1,droRho2,regenRn0,felCat5,334,19617,nitrWino_NB_255,xipMac1,cheMyd1,priExs1,simRefMam,20039,Homo_sapiens_nuHg19_mtrCRS,13773,17053,colAng1,strRat2,marVir1,vibrVuln_CMCP6_1,12469,caulCres,canFam2,pseHum1,lotGig0,tetNig1,speTri1,28035,panPan2,ureaUrea,17161,megLyr1,26,priMat13,19639,dipOrd1,13760,213,ce8,burkCeno_HI2424,shewPutrCN32,19979,46,CHM13_T2T_v2.0,therPetr_RKU_1,tarSyr1,cebCap1,onioYell_PHYTOPLASMA,caeSp91,geobTher_NG80_2,13126,13496,burkCeno_AU_1054,vibrChol_O395_1,ecoRef3,evoSim1,chiLan1,fr3,16208,novoArom_DSM12444,ecoRef2,hg19Haps,15761,mm7,chroViol,anaPla1,xenTro7,17823,18789,404,methBurt2,danRer11,18007,droSim2,equCab3,alkaEhrl_MLHE_1,17953,turTru1,monDom1,17643,402,250,hg_g1k_v37,17491,metaSedu,triSpi1,325,echTel1,ente638,13478,16321,17159,dasNov2,franCcI3,nostSp,notCor1,19265,aptMan1,17155,13654,chloTepi_TLS,campFetu_82_40,13418,araMac1,13908,methBoon1,methTher1,257,mycoGeni,falChe1,17407,16401,28135,buchSp,felCat3,thioCrun_XCL_2,thioDeni_ATCC33889,dm2,methPetr_PM1,nitrOcea_ATCC19707,88,10679,409,16374,loxAfr2,27803,16235,droMoj2,sc1,caeRem3,gadMor1,magnMagn_AMB_1,297,ralsEutr_JMP134,cerSim1,apiMel1,bosTau6,bosMut1,panTro2,15660,procMari_CCMP1375,acidBact_ELLIN345,legiPneu_PHILADELPHIA,386,symbTher_IAM14863,18817,16249,27853,droMoj3,droMoj1,15642,13454,priPac3,coxiBurn,15708,Sscrofa9.58,homPan20,psycIngr_37,hg38Patch11,ambMex1,pyrHor1,13462,285,campJeju,12637,bosTau8,370,12388,276,caeAng1,CpipJ1,17265,238,braFlo1,odoRosDiv1,sulfToko1,rouAeg1,bunEbo1,oryAfe1,kirRefV3,burkCepa_AMMD,caePb3,16646,nocaJS61,droMir2,leptInte,methFlag_KT,13282,eschColi_O157H7,hg38Patch5,12554,repeats2,rubrXyla_DSM9941,melInc1,bdelBact,277,sorAra2,16523,droWil2,catArr1,caeJap2,10689,monDom4,ponAbe3,16421,haeCon2,panPan1,18255,mhcRefnoNs22,eschColi_CFT073,10784,18509,panHod1,zymoMobi_ZM4,13954,droAna3,felCat8,dichNodo_VCS1703A,18633,13942,18801,20197,criGri1,176,caePb1,16081,13911,myoLuc2,dipOrd2,nanGal1,mesoLoti,hlaRef3,bifiLong,hetBac1,314,panTro5,saccEryt_NRRL_2338,ochPri2,cb4,sudEbo1,19489,magnMC1,uncuMeth_RCI,droYak1,mhcRefnoNs8,manPen1,melHap1,clavMich_NCPPB_382,bruMal1,galGal5,calJac3,aciBauTYTH_1,13151,droGri1,shewANA3,13403,19135,12952,tupChi1,sorAra1,actiPleu_L20,cacTus2,therTher_HB27,15758,propAcne_KPA171202,photLumi,16525,xenTro2,18883,pseuHalo_TAC125,16259,Tcacao_1.0,13617,PhumU1,15760,mhcRefnoNs20,candPela_UBIQUE_HTCC1,AaegL1,triMan1,susScr3,13163,dasNov1,16841,peloTher_SI,106,bruMal2,ehrlRumi_WELGEVONDEN,mhcRefnoNs10,caePb2,hlaRef1,16400,16148,288,336,17343,grcHhh38,13913,cacTus3,fr1,ponAbe2,poeRet1,hermArse,16549,eboVir3,tetNig2,10638,13959,87,16313,apaSpi1,mmtv,octDeg1,shewAmaz,geobUran_RF4,bosTau3,hg19Patch9,zaiEbo1,shewMR7,chlaPneu_CWL029,dicLab1,mhcRefnoNs12,metAce1,aotNan1,19227,13389,criGriChoV1,ce3,286,oenoOeni_PSU_1,oviAri1,shewOnei,13967,ce7,anapMarg_ST_MARIES,pyroArse1,283,eschColi_TW14359,312,streCoel,16372,16251,rickBell_RML369_C,loaLoa1,10690,deinRadi,IscaW1,ficAlb1,bosTau9,nanEqu1,trepPall,papHam1,melGal1,papAnu3,ce5,190,heliAcin_SHEEBA,oreNil3,15749,heliPylo_26695,desuRedu_MI_1,10616,17445,12468,17929,hg19Patch5,13548,330,16394,azoaSp_EBN1,oryLat1,256,10645,equCab1,galGal6,susScr1,punNye1,rn3,chlSab1,344,lactSali_UCC118,methHung1,12512,lMaj5,bosTau4,oreNil1,apiMel4,strPur4,384,cioSav2,16720,hlaRef2,pseuAeru,therTeng,melUnd1,15747,droBip2,mhcRefnoNs4,19857,10675,chlaTrac,13909,oryCun2,28109,hbv1,anoGam1,13120,Ptrichocarpa_156,44,staAur1,12720,10639,droAna2,eidHel1,braFlo2,homIni14,329,calMil0,bosTauMd3,hg19_rCRS_pUC18_phiX174,burkThai_E264,eboVir2,borEut13,13146,anoCar1,therAcid1,methStad1,20079,simHumanMammal,susScr2,13946,therFusc_YX,16306,247,apiMel3,rhizEtli_CFN_42,homIni13,lepOcu1,psycArct_273_4,13875,12953,13623,gloeViol,16817,16230,cotJap1,12950,hetGla1,roseDeni_OCH_114,salmEnte_PARATYPI_ATC,ailMel1,17417,hg38,caeJap1,anoCar2,loxAfr1,401,taiEbo1,oreNil2,fusoNucl,natrPhar1,13943,nonAfr13,macEug2,pyroCali1,granBeth_CGDNIH1,manVit1,micMur1,17227,15217,priPac2,proCoq1,178,therKoda1,fukDam1,13427,heliHepa,halMar1,methTherPT1,fr2,eschColi_K12,speTri2,19521,acidJS42,methKand1,vibrFisc_ES114_1,lepWed1,panTro1,17415,228,sinoMeli,15750,mycoTube_H37RV,vermEise_EF01_2,phyCat1,vibrPara1,gorGor2,28111,323,cavPor3,95,229,13485,17057,28583,droTak2,haemInfl_KW20,10878,strPur1,staAur2,aquiAeol,danRer5,15751,hg19Patch10,chrPic1,phiX,canFam3,ce11,81,12,15766,13356,droVir2,13915,papAnu4,panTro3,17639,droGri2,synePCC6,15644,petMar1,neoBri1,cypVar1,9636,resEbo1,neisMeni_Z2491_1,oceaIhey,pyrFur2,18271,13355,13624,heliPylo_J99,peloLute_DSM273,17413,pUC18,geobSulf,pyroIsla1,thioDeni_ATCC25259,4,mannSucc_MBEL55E,rheMac8,16252,12530,16067,stapAure_MU50,eptFus1,therVolc1,droEug2,18083,campJeju_RM1221,droPer1,melGal5,methMaze1,15,soliUsit_ELLIN6076,19517,anaeDeha_2CP_C,listInno,tarIhg38,takFla1,gorGor3,burXyl1,acidCryp_JF_5,ochPri3,enteFaec_V583,methCaps_BATH,17679,esoLuc1,cerAty1,sulfAcid1,droSec1,18267,micOch1,mm10Strains1,paraSp_UWE25,pireSp,bactThet_VPI_5482,GRCm38B,16721,320,salmTyph,306,13960,galGal2,ficAlb2,rhiBie1,micMur2,erytLito_HTCC2594,eboVir1,necAme1,methMari_C7,syneSp_WH8102,aquChr2,278,hg18,desuVulg_HILDENBOROUG,31,20083,rheMac7,17629,13603,vicPac2,9619,17109,taeGut1,saliRube_DSM13855,10687,nanPar1,shewMR4,ptePar1,galGal3,rn5,kirRefV5,oryLat2,16800,28585,dp3,13888,thaSir1,326,15770,oxyTri2,mhcRefnoNs18,rhodPalu_CGA009,priPac1,panTro4,geobKaus_HTA426,mm10,xyleFast,simHumanPrim,12931,ci3,haeCon1,caeRem2,felCat4,eulFla1,15596,Homo_sapiens_AK1,403,ursMar1,cb1,311,droVir3,methAeol1,16070,mm5,rheMac10,16088,capHir1,droKik2,methMari_C5_1,18809,tricEryt_IMS101,mhcRefnoNs14,377,13006,pelSin1,strRat1,15746,haloWals1,lactPlan,flavJohn_UW101,otoGar3,193,ornAna1,yersPest_CO92,13901,28507,equCab2,canFam1,gasAcu1,13953,16363,mhcRefnoNs7,13435,11752,63,papAnu2,azorCaul2,220,petMar3,mhcRefnoNs6,9638,mhcRefnoNs5,droYak2,droEre1,mhcRefnoNs16,idioLoih_L2TR,ornAna2,hg38Patch2)
edge,output,2023050822,fastq_groomer/1.1.5-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.1.5, exit_code: None, stderr: .
edge,output,2023050822,fastq_groomer/1.1.5-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.1.5, exit_code: None, stderr: .
edge,output,2023050822,fastq_paired_end_deinterlacer/1.1.5-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.5, exit_code: None, stderr: .
edge,output,2023050822,fastq_paired_end_deinterlacer/1.1.5-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.5, exit_code: None, stderr: .
edge,output,2023050822,fastq_paired_end_deinterlacer/1.1.5-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.5, exit_code: None, stderr: .
edge,output,2023050822,fastq_paired_end_deinterlacer/1.1.5-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.5, exit_code: None, stderr: .
edge,output,2023050822,fastq_paired_end_deinterlacer/1.1.5-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.5, exit_code: None, stderr: .
edge,execution,2023050822,fastq_paired_end_interlacer/1.2.0.1+galaxy0-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023050822,fastq_paired_end_interlacer/1.2.0.1+galaxy0-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023050822,flash/1.2.11.4-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4, exit_code: None, stderr: .
edge,output,2023050822,flash/1.2.11.4-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4, exit_code: None, stderr: .
edge,output,2023050822,flash/1.2.11.4-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4, exit_code: None, stderr: .
edge,output,2023050822,flash/1.2.11.4-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4, exit_code: None, stderr: .
edge,output,2023050822,flash/1.2.11.4-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4, exit_code: None, stderr: .
edge,execution,2023050822,umi_tools_count/0.5.3.2-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023050822,umi_tools_count/0.5.5.1-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023050822,cutadapt/1.16.8-10,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.8, exit_code: 1, stderr: .
edge,output,2023050822,cutadapt/1.16.8-10,failure,Output collection 'split_output': expected to have 3 elements, but it had 0.
edge,output,2023050822,cutadapt/1.16.8-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.8, exit_code: None, stderr: .
edge,output,2023050822,cutadapt/1.16.8-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.8, exit_code: None, stderr: .
edge,output,2023050822,cutadapt/1.16.8-5,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.8, exit_code: None, stderr: .
edge,output,2023050822,cutadapt/1.16.8-5,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.8, exit_code: None, stderr: .
edge,output,2023050822,cutadapt/1.16.8-9,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.8, exit_code: 1, stderr: .
edge,output,2023050822,cutadapt/1.16.8-9,failure,Output collection 'split_output': expected to have 3 elements, but it had 0.
edge,execution,2023050822,cutadapt/4.0+galaxy1-20,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023050822,cutadapt/4.0+galaxy1-30,error,parameter 'adapter': requires a value, but no legal values defined
edge,execution,2023050822,cutadapt/4.0+galaxy1-4,error,parameter 'adapter': requires a value, but no legal values defined
edge,execution,2023051110,music_construct_eset/0.1.1+galaxy0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023051110,MDtag_filter/1.0.2-0,failure,Output out_sam: Test output file (test_md_filtered.sam) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051110,MDtag_filter/1.0.2-1,failure,Output out_sam: Test output file (test_md_selected.sam) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051110,MDtag_filter/1.0.2-1,failure,Output discarded_sam: Test output file (test_md_discarded.sam) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051110,bam_to_sam/2.0.1-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam/2.0.1, exit_code: None, stderr: .
edge,output,2023051110,bam_to_sam/2.0.1-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam/2.0.1, exit_code: None, stderr: .
edge,output,2023051110,bam_to_sam/2.0.1-2,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam/2.0.1, exit_code: None, stderr: .
edge,output,2023051110,bam_to_sam/2.0.1-2,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam/2.0.1, exit_code: None, stderr: .
edge,output,2023051110,sam_merge2/1.2.0-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,output,2023051110,sam_merge2/1.2.0-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,output,2023051110,sam_merge2/1.2.0-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,output,2023051110,sam_merge2/1.2.0-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,execution,2023051110,sam_to_bam/2.1.1-1,error,parameter 'index': an invalid option ('equCab2chrM') was selected (valid options: equCab2)
edge,output,2023051110,sam_to_bam/2.1.1-2,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1.1, exit_code: None, stderr: .
edge,output,2023051110,sam_to_bam/2.1.1-2,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1.1, exit_code: None, stderr: .
edge,output,2023051110,samtools_calmd/2.0.2-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.2, exit_code: None, stderr: .
edge,output,2023051110,samtools_calmd/2.0.2-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.2, exit_code: None, stderr: .
edge,output,2023051110,samtools_idxstats/2.0.3-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.3, exit_code: None, stderr: .
edge,output,2023051110,samtools_idxstats/2.0.3-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.3, exit_code: None, stderr: .
edge,output,2023051110,samtools_sort/2.0.3-4,failure,Output output1:  different than expected, difference (using diff):
edge,output,2023051110,samtools_sort/2.0.3-5,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort/2.0.3, exit_code: None, stderr: .
edge,output,2023051110,samtools_sort/2.0.3-5,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort/2.0.3, exit_code: None, stderr: .
